index,srv-geo_autoscaler_requested_pods,srv-geo_autoscaler_terminating_pods,srv-geo_autoscaler_actual_pods,srv-geo_autoscaler_desired_pods,srv-geo_autoscaler_stable_request_concurrency,srv-geo_autoscaler_panic_request_concurrency,srv-geo_autoscaler_target_concurrency_per_pod,srv-geo_autoscaler_excess_burst_capacity,srv-geo_container_cpu_usage_seconds_total,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
1759427862,3.0,0.0,3.0,3.0,2.520264,1.584205,35.0,-63.0,0.33290686958912236,3.0,2.0,3.0,3.0,0.346831,0.0,7.0,-181.0,0.03363339233251151,3.0,2.0,0.0,5.0,1041.505685,0.0,7.0,-211.0,0.0010327,3.0,2.0,3.0,3.0,3.116288,0.0,7.0,-181.0,0.12980842254470204,3.0,0.0,3.0,15.0,2676.281499,0.0,7.0,-181.0,0.5600794743771326
1759427867,3.0,0.0,3.0,3.0,2.520264,1.584205,35.0,-63.0,0.31873227784710106,3.0,2.0,3.0,3.0,0.346831,0.0,7.0,-181.0,0.034082491054883354,3.0,2.0,0.0,5.0,1041.505685,0.0,7.0,-211.0,0.0010327,3.0,2.0,3.0,3.0,3.116288,0.0,7.0,-181.0,0.1139101503175089,3.0,0.0,3.0,15.0,2676.281499,0.0,7.0,-181.0,0.5572885253420296
1759427872,3.0,0.0,3.0,3.0,2.520264,1.584205,35.0,-63.0,0.32758095579039015,3.0,2.0,3.0,3.0,0.346831,0.0,7.0,-181.0,0.04090908284271568,3.0,2.0,0.0,5.0,1041.505685,0.0,7.0,-211.0,0.0011708583333333335,3.0,2.0,3.0,3.0,3.116288,0.0,7.0,-181.0,0.13016114750197194,3.0,0.0,3.0,15.0,2676.281499,0.0,7.0,-181.0,0.5279131822907823
1759427877,3.0,0.0,3.0,3.0,4.546033,1.97826,35.0,-63.0,0.3261637482427246,3.0,2.0,3.0,3.0,0.120883,0.0,7.0,-181.0,0.0412367874666264,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0010111979081994708,3.0,2.0,3.0,3.0,0.232955,0.0,7.0,-181.0,0.14221941243313838,3.0,0.0,3.0,15.0,601.163771,0.0,7.0,-181.0,0.5647349981102445
1759427882,3.0,0.0,3.0,3.0,4.546033,1.97826,35.0,-63.0,0.30705201467618015,3.0,2.0,3.0,3.0,0.120883,0.0,7.0,-181.0,0.04050882002748314,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0008446441374750015,3.0,2.0,3.0,3.0,0.232955,0.0,7.0,-181.0,0.15533543044346684,3.0,0.0,3.0,15.0,601.163771,0.0,7.0,-181.0,0.5499557347343096
1759427887,3.0,0.0,3.0,3.0,4.546033,1.97826,35.0,-63.0,0.33629192248569695,3.0,2.0,3.0,3.0,0.120883,0.0,7.0,-181.0,0.03789938132847578,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,2.0,3.0,3.0,0.232955,0.0,7.0,-181.0,0.14897148825024867,3.0,0.0,3.0,15.0,601.163771,0.0,7.0,-181.0,0.5075466695993065
1759427892,3.0,0.0,3.0,3.0,4.546033,1.97826,35.0,-63.0,0.3239330933732384,3.0,2.0,3.0,3.0,0.120883,0.0,7.0,-181.0,0.03090436998898704,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,2.0,3.0,3.0,0.232955,0.0,7.0,-181.0,0.0875372015223351,3.0,0.0,3.0,15.0,601.163771,0.0,7.0,-181.0,0.5995752826831893
1759427897,3.0,0.0,3.0,3.0,4.546033,1.97826,35.0,-63.0,0.3411669706997442,3.0,2.0,3.0,3.0,0.120883,0.0,7.0,-181.0,0.029767624726518747,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,2.0,3.0,3.0,0.232955,0.0,7.0,-181.0,0.09818407581818007,3.0,0.0,3.0,15.0,601.163771,0.0,7.0,-181.0,0.5994421813031157
1759427902,3.0,0.0,3.0,3.0,4.546033,1.97826,35.0,-63.0,0.29718236307597296,3.0,2.0,3.0,3.0,0.120883,0.0,7.0,-181.0,0.028606437128884082,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,2.0,3.0,3.0,0.232955,0.0,7.0,-181.0,0.09048877891062296,3.0,0.0,3.0,15.0,601.163771,0.0,7.0,-181.0,0.5916759729184136
1759427902,3.0,0.0,3.0,3.0,4.546033,1.97826,35.0,-63.0,0.31820304639012986,3.0,2.0,3.0,3.0,0.120883,0.0,7.0,-181.0,0.03093635371871986,3.0,2.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,2.0,3.0,3.0,0.232955,0.0,7.0,-181.0,0.10735987277938099,3.0,0.0,3.0,15.0,601.163771,0.0,7.0,-181.0,0.5900221112459338
1759427907,3.0,0.0,3.0,3.0,1.469864,0.837025,35.0,-62.0,0.33683474936491115,3.0,4.0,1.0,3.0,0.039519,0.0,7.0,-201.0,0.03257627957086621,3.0,2.0,0.0,5.0,43.087842,0.0,7.0,-201.0,,3.0,4.0,1.0,3.0,0.142132,0.0,7.0,-201.0,0.1234979738946238,3.0,0.0,3.0,8.0,51.992749,0.0,7.0,-181.0,0.5503015900120984
1759427912,3.0,0.0,3.0,3.0,1.469864,0.837025,35.0,-62.0,0.33136237620428827,3.0,4.0,1.0,3.0,0.039519,0.0,7.0,-201.0,0.03105693435201599,3.0,2.0,0.0,5.0,43.087842,0.0,7.0,-201.0,,3.0,4.0,1.0,3.0,0.142132,0.0,7.0,-201.0,0.13961396999580136,3.0,0.0,3.0,8.0,51.992749,0.0,7.0,-181.0,0.6134711252857148
1759427917,3.0,0.0,3.0,3.0,1.469864,0.837025,35.0,-62.0,0.3159300743879112,3.0,4.0,1.0,3.0,0.039519,0.0,7.0,-201.0,0.026277333107862438,3.0,2.0,0.0,5.0,43.087842,0.0,7.0,-201.0,,3.0,4.0,1.0,3.0,0.142132,0.0,7.0,-201.0,0.08822461864478173,3.0,0.0,3.0,8.0,51.992749,0.0,7.0,-181.0,0.6186353730341475
1759427922,3.0,0.0,3.0,3.0,1.469864,0.837025,35.0,-62.0,0.31953011773819073,3.0,4.0,1.0,3.0,0.039519,0.0,7.0,-201.0,0.031180102478623205,3.0,2.0,0.0,5.0,43.087842,0.0,7.0,-201.0,,3.0,4.0,1.0,3.0,0.142132,0.0,7.0,-201.0,0.0930950725862514,3.0,0.0,3.0,8.0,51.992749,0.0,7.0,-181.0,0.6129316745361857
1759427927,3.0,0.0,3.0,3.0,1.469864,0.837025,35.0,-62.0,0.31953011773819073,3.0,4.0,1.0,3.0,0.039519,0.0,7.0,-201.0,0.032438317995531436,3.0,2.0,0.0,5.0,43.087842,0.0,7.0,-201.0,,3.0,4.0,1.0,3.0,0.142132,0.0,7.0,-201.0,0.1218083642758411,3.0,0.0,3.0,8.0,51.992749,0.0,7.0,-181.0,0.6215550325668536
1759427932,3.0,0.0,3.0,3.0,1.469864,0.837025,35.0,-62.0,0.31406964586707686,3.0,4.0,1.0,3.0,0.039519,0.0,7.0,-201.0,0.03361992983846734,3.0,2.0,0.0,5.0,43.087842,0.0,7.0,-201.0,,3.0,4.0,1.0,3.0,0.142132,0.0,7.0,-201.0,0.12012593358629517,3.0,0.0,3.0,8.0,51.992749,0.0,7.0,-181.0,0.5732003462688471
1759427937,3.0,0.0,3.0,3.0,1.35412,1.518643,35.0,-63.0,0.3441418965972115,3.0,0.0,3.0,3.0,0.085462,0.0,7.0,-181.0,0.034110243206638274,3.0,2.0,0.0,4.0,26.880534,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.100548,0.0,7.0,-181.0,0.11947614674118229,3.0,0.0,3.0,9.0,57.484876,0.0,7.0,-181.0,0.5862353401399667
1759427942,3.0,0.0,3.0,3.0,1.35412,1.518643,35.0,-63.0,0.3441418965972115,3.0,0.0,3.0,3.0,0.085462,0.0,7.0,-181.0,0.032345434024800515,3.0,2.0,0.0,4.0,26.880534,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.100548,0.0,7.0,-181.0,0.10743838069338031,3.0,0.0,3.0,9.0,57.484876,0.0,7.0,-181.0,0.6323603585137259
1759427947,3.0,0.0,3.0,3.0,1.35412,1.518643,35.0,-63.0,0.3087348564815409,3.0,0.0,3.0,3.0,0.085462,0.0,7.0,-181.0,0.02625959709827952,3.0,2.0,0.0,4.0,26.880534,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.100548,0.0,7.0,-181.0,0.0778952759320112,3.0,0.0,3.0,9.0,57.484876,0.0,7.0,-181.0,0.6347690687472334
1759427952,3.0,0.0,3.0,3.0,1.35412,1.518643,35.0,-63.0,0.3369419263287437,3.0,0.0,3.0,3.0,0.085462,0.0,7.0,-181.0,0.028899743052386594,3.0,2.0,0.0,4.0,26.880534,0.0,7.0,-201.0,,3.0,0.0,3.0,3.0,0.100548,0.0,7.0,-181.0,0.08755184984315313,3.0,0.0,3.0,9.0,57.484876,0.0,7.0,-181.0,0.5894671070917221
1759427957,3.0,0.0,3.0,3.0,1.35412,1.518643,35.0,-63.0,0.3369419263287437,3.0,0.0,3.0,3.0,0.085462,0.0,7.0,-181.0,0.029296007595366054,3.0,2.0,0.0,4.0,26.880534,0.0,7.0,-201.0,0.001138613736194779,3.0,0.0,3.0,3.0,0.100548,0.0,7.0,-181.0,0.08231677864909398,3.0,0.0,3.0,9.0,57.484876,0.0,7.0,-181.0,0.6058830205903749
1759427962,3.0,0.0,3.0,3.0,1.35412,1.518643,35.0,-63.0,0.3439846138375958,3.0,0.0,3.0,3.0,0.085462,0.0,7.0,-181.0,0.029931544408455173,3.0,2.0,0.0,4.0,26.880534,0.0,7.0,-201.0,0.001456957423443775,3.0,0.0,3.0,3.0,0.100548,0.0,7.0,-181.0,0.08712418125601981,3.0,0.0,3.0,9.0,57.484876,0.0,7.0,-181.0,0.6309973107403404
1759427962,3.0,0.0,3.0,,3.0,1.35412,1.518643,35.0,-63.0,0.3439846138375958,3.0,0.0,3.0,,3.0,0.085462,0.0,7.0,-181.0,0.028982961161970876,3.0,2.0,0.0,,4.0,26.880534,0.0,7.0,-201.0,0.001456957423443775,3.0,0.0,3.0,,3.0,0.100548,0.0,7.0,-181.0,0.08712418125601981,3.0,0.0,3.0,,9.0,57.484876,0.0,7.0,-181.0,0.6226658617469125
1759427967,3.0,0.0,3.0,,3.0,14.930297,16.049591,35.0,-78.0,0.3100463970232522,3.0,0.0,3.0,,3.0,6.940622,5.291927,7.0,-187.0,0.02584762604920617,3.0,3.0,2.0,,15.0,636.587348,715.295181,7.0,-907.0,0.001019590324712101,3.0,0.0,3.0,,3.0,10.827518,7.793967,7.0,-189.0,0.12512217084357363,3.0,0.0,3.0,,15.0,1238.397683,1590.289275,7.0,-1772.0,0.5844883109520932
1759427972,3.0,0.0,3.0,,3.0,14.930297,16.049591,35.0,-78.0,0.324846167375762,3.0,0.0,3.0,,3.0,6.940622,5.291927,7.0,-187.0,0.03086197431883226,3.0,3.0,2.0,,15.0,636.587348,715.295181,7.0,-907.0,0.0011953029922597694,3.0,0.0,3.0,,3.0,10.827518,7.793967,7.0,-189.0,0.1589296539892969,3.0,0.0,3.0,,15.0,1238.397683,1590.289275,7.0,-1772.0,0.5571590686637488
1759427977,3.0,0.0,3.0,0.006328681887039392,3.0,14.930297,16.049591,35.0,-78.0,0.27854988785192947,3.0,0.0,3.0,0.1100275166386379,3.0,6.940622,5.291927,7.0,-187.0,0.030632747891704823,3.0,3.0,2.0,2253.5921383425316,15.0,636.587348,715.295181,7.0,-907.0,0.0011168999999999999,3.0,0.0,3.0,0.4684996572457645,3.0,10.827518,7.793967,7.0,-189.0,0.16943784261923678,3.0,0.0,3.0,2843.1142590172026,15.0,1238.397683,1590.289275,7.0,-1772.0,0.548996674850393
1759427982,3.0,0.0,3.0,0.006328681887039392,3.0,14.930297,16.049591,35.0,-78.0,0.25660311452123835,3.0,0.0,3.0,0.1100275166386379,3.0,6.940622,5.291927,7.0,-187.0,0.03104969312140367,3.0,3.0,2.0,2253.5921383425316,15.0,636.587348,715.295181,7.0,-907.0,0.0011168999999999999,3.0,0.0,3.0,0.4684996572457645,3.0,10.827518,7.793967,7.0,-189.0,0.1687550473047174,3.0,0.0,3.0,2843.1142590172026,15.0,1238.397683,1590.289275,7.0,-1772.0,0.5327041234891746
1759427987,3.0,0.0,3.0,0.006328681887039392,3.0,14.930297,16.049591,35.0,-78.0,0.24927537220132687,3.0,0.0,3.0,0.1100275166386379,3.0,6.940622,5.291927,7.0,-187.0,0.034101421795690624,3.0,3.0,2.0,2253.5921383425316,15.0,636.587348,715.295181,7.0,-907.0,0.0011168999999999999,3.0,0.0,3.0,0.4684996572457645,3.0,10.827518,7.793967,7.0,-189.0,0.18143457696568213,3.0,0.0,3.0,2843.1142590172026,15.0,1238.397683,1590.289275,7.0,-1772.0,0.47843467019429453
1759427992,3.0,0.0,3.0,0.006328681887039392,3.0,14.930297,16.049591,35.0,-78.0,0.2291686724558769,3.0,0.0,3.0,0.1100275166386379,3.0,6.940622,5.291927,7.0,-187.0,0.034101421795690624,3.0,3.0,2.0,2253.5921383425316,15.0,636.587348,715.295181,7.0,-907.0,0.001196083333333333,3.0,0.0,3.0,0.4684996572457645,3.0,10.827518,7.793967,7.0,-189.0,0.2082516302541773,3.0,0.0,3.0,2843.1142590172026,15.0,1238.397683,1590.289275,7.0,-1772.0,0.4683327585690539
1759427997,3.0,0.0,3.0,0.006328681887039392,3.0,9.000961,0.838612,35.0,-62.0,0.21431061156115533,3.0,0.0,3.0,0.1100275166386379,3.0,0.115406,0.0,7.0,-181.0,0.03734492593536824,3.0,0.0,0.0,2253.5921383425316,15.0,2108.614486,2443.505168,7.0,-2655.0,0.0011515856805739096,3.0,0.0,3.0,0.4684996572457645,3.0,0.628584,1.0,7.0,-182.0,0.2339112077351755,3.0,0.0,3.0,2843.1142590172026,15.0,2492.164882,2619.381459,7.0,-2801.0,0.4528704493929308
1759428002,3.0,0.0,3.0,0.006328681887039392,3.0,9.000961,0.838612,35.0,-62.0,0.21431061156115533,3.0,0.0,3.0,0.1100275166386379,3.0,0.115406,0.0,7.0,-181.0,0.03797484385286003,3.0,0.0,0.0,2253.5921383425316,15.0,2108.614486,2443.505168,7.0,-2655.0,0.0009758730130262411,3.0,0.0,3.0,0.4684996572457645,3.0,0.628584,1.0,7.0,-182.0,0.25398440262265165,3.0,0.0,3.0,2843.1142590172026,15.0,2492.164882,2619.381459,7.0,-2801.0,0.4057282529843248
1759428007,3.0,0.0,3.0,0.21453788641640334,3.0,9.000961,0.838612,35.0,-62.0,0.19479834680372204,3.0,0.0,3.0,0.0,3.0,0.115406,0.0,7.0,-181.0,0.037103247400382774,3.0,0.0,0.0,2477.169380752804,15.0,2108.614486,2443.505168,7.0,-2655.0,0.00014686137511043788,3.0,0.0,3.0,0.0,3.0,0.628584,1.0,7.0,-182.0,0.24907573327684435,3.0,0.0,3.0,2478.8871924344894,15.0,2492.164882,2619.381459,7.0,-2801.0,0.43090792040530435
1759428012,3.0,0.0,3.0,0.21453788641640334,3.0,9.000961,0.838612,35.0,-62.0,0.15822978048983533,3.0,0.0,3.0,0.0,3.0,0.115406,0.0,7.0,-181.0,0.03332969765138047,3.0,0.0,0.0,2477.169380752804,15.0,2108.614486,2443.505168,7.0,-2655.0,0.00011458982393032933,3.0,0.0,3.0,0.0,3.0,0.628584,1.0,7.0,-182.0,0.23379166364198062,3.0,0.0,3.0,2478.8871924344894,15.0,2492.164882,2619.381459,7.0,-2801.0,0.35658254475201845
1759428017,3.0,0.0,3.0,0.21453788641640334,3.0,9.000961,0.838612,35.0,-62.0,0.15440593646808792,3.0,0.0,3.0,0.0,3.0,0.115406,0.0,7.0,-181.0,0.03161460354297906,3.0,0.0,0.0,2477.169380752804,15.0,2108.614486,2443.505168,7.0,-2655.0,,3.0,0.0,3.0,0.0,3.0,0.628584,1.0,7.0,-182.0,0.201048906501526,3.0,0.0,3.0,2478.8871924344894,15.0,2492.164882,2619.381459,7.0,-2801.0,0.37377315721931537
1759428022,3.0,0.0,3.0,0.21453788641640334,3.0,9.000961,0.838612,35.0,-62.0,0.15440593646808792,3.0,0.0,3.0,0.0,3.0,0.115406,0.0,7.0,-181.0,0.03270508907393575,3.0,0.0,0.0,2477.169380752804,15.0,2108.614486,2443.505168,7.0,-2655.0,,3.0,0.0,3.0,0.0,3.0,0.628584,1.0,7.0,-182.0,0.201048906501526,3.0,0.0,3.0,2478.8871924344894,15.0,2492.164882,2619.381459,7.0,-2801.0,0.30441682176430385
1759428022,3.0,0.0,3.0,0.21453788641640334,3.0,9.000961,0.838612,35.0,-62.0,0.15456857162536053,3.0,0.0,3.0,0.0,3.0,0.115406,0.0,7.0,-181.0,0.030175774824304766,3.0,0.0,0.0,2477.169380752804,15.0,2108.614486,2443.505168,7.0,-2655.0,0.1697548626455804,3.0,0.0,3.0,0.0,3.0,0.628584,1.0,7.0,-182.0,0.201048906501526,3.0,0.0,3.0,2478.8871924344894,15.0,2492.164882,2619.381459,7.0,-2801.0,0.30441682176430385
1759428027,3.0,0.0,3.0,0.21453788641640334,3.0,6.533424,2.623451,35.0,-64.0,0.13946054001655372,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.0278735590585866,3.0,0.0,0.0,2477.169380752804,0.0,0.0,0.0,7.0,-211.0,0.17196912067729705,0.0,2.0,1.0,0.0,0.0,-1e-06,0.0,7.0,-201.0,0.18522398242465835,3.0,2.0,1.0,2478.8871924344894,5.0,42.305877,0.0,7.0,-201.0,0.30981157623136274
1759428032,3.0,0.0,3.0,0.21453788641640334,3.0,6.533424,2.623451,35.0,-64.0,0.15084714727319726,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.02196744311192674,3.0,0.0,0.0,2477.169380752804,0.0,0.0,0.0,7.0,-211.0,0.10643667407887641,0.0,2.0,1.0,0.0,0.0,-1e-06,0.0,7.0,-201.0,0.14901698645088884,3.0,2.0,1.0,2478.8871924344894,5.0,42.305877,0.0,7.0,-201.0,0.3513534066676881
1759428037,3.0,0.0,3.0,,3.0,6.533424,2.623451,35.0,-64.0,0.14664352120586827,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.01753980561732491,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.09470700249703211,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.11080736380239121,3.0,2.0,1.0,,5.0,42.305877,0.0,7.0,-201.0,0.2628147909083915
1759428042,3.0,0.0,3.0,,3.0,6.533424,2.623451,35.0,-64.0,0.24921106086540679,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.012839860467303614,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.09232094165470718,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.08731704603757318,3.0,2.0,1.0,,5.0,42.305877,0.0,7.0,-201.0,0.32401040018284233
1759428047,3.0,0.0,3.0,,3.0,6.533424,2.623451,35.0,-64.0,0.25778896854633127,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.008601464390745045,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.10055438131388968,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.07627191930992017,3.0,2.0,1.0,,5.0,42.305877,0.0,7.0,-201.0,0.41983940653754903
1759428052,3.0,0.0,3.0,,3.0,6.533424,2.623451,35.0,-64.0,0.25778896854633127,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.008274879675078029,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.08721248320178807,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.050446577694683956,3.0,2.0,1.0,,5.0,42.305877,0.0,7.0,-201.0,0.4403968704650475
1759428057,3.0,0.0,3.0,,3.0,3.087226,2.640231,35.0,-64.0,0.3346069816146511,3.0,0.0,3.0,,3.0,0.253479,0.0,7.0,-181.0,0.005311445934569233,3.0,2.0,2.0,,5.0,285.726652,0.0,7.0,-211.0,0.04749719056419676,3.0,0.0,3.0,,3.0,2.67698,0.0,7.0,-181.0,0.028128017805190177,3.0,0.0,3.0,,15.0,802.27829,0.0,7.0,-181.0,0.49025314449162166
1759428062,3.0,0.0,3.0,,3.0,3.087226,2.640231,35.0,-64.0,0.36322887499687273,3.0,0.0,3.0,,3.0,0.253479,0.0,7.0,-181.0,0.005154789782648503,3.0,2.0,2.0,,5.0,285.726652,0.0,7.0,-211.0,0.03919803461758923,3.0,0.0,3.0,,3.0,2.67698,0.0,7.0,-181.0,0.015060740856410253,3.0,0.0,3.0,,15.0,802.27829,0.0,7.0,-181.0,0.4974280660879
1759428067,3.0,0.0,3.0,,3.0,3.087226,2.640231,35.0,-64.0,0.36254774982210647,3.0,0.0,3.0,,3.0,0.253479,0.0,7.0,-181.0,0.007349413503805757,3.0,2.0,2.0,,5.0,285.726652,0.0,7.0,-211.0,0.07305503728874643,3.0,0.0,3.0,,3.0,2.67698,0.0,7.0,-181.0,0.02961637457628197,3.0,0.0,3.0,,15.0,802.27829,0.0,7.0,-181.0,0.4625397201378919
1759428072,3.0,0.0,3.0,,3.0,3.087226,2.640231,35.0,-64.0,0.38032304104466097,3.0,0.0,3.0,,3.0,0.253479,0.0,7.0,-181.0,0.015758180792824938,3.0,2.0,2.0,,5.0,285.726652,0.0,7.0,-211.0,0.10803347735969497,3.0,0.0,3.0,,3.0,2.67698,0.0,7.0,-181.0,0.031852670164876536,3.0,0.0,3.0,,15.0,802.27829,0.0,7.0,-181.0,0.5077926162616434
1759428077,3.0,0.0,3.0,,3.0,3.087226,2.640231,35.0,-64.0,0.4260038560149055,3.0,0.0,3.0,,3.0,0.253479,0.0,7.0,-181.0,0.01751267244238182,3.0,2.0,2.0,,5.0,285.726652,0.0,7.0,-211.0,0.1374598631212693,3.0,0.0,3.0,,3.0,2.67698,0.0,7.0,-181.0,0.04856859884015908,3.0,0.0,3.0,,15.0,802.27829,0.0,7.0,-181.0,0.5644400797948622
1759428082,3.0,0.0,3.0,,3.0,3.087226,2.640231,35.0,-64.0,0.3685983068750908,3.0,0.0,3.0,,3.0,0.253479,0.0,7.0,-181.0,0.01799094125670356,3.0,2.0,2.0,,5.0,285.726652,0.0,7.0,-211.0,0.1345942815911471,3.0,0.0,3.0,,3.0,2.67698,0.0,7.0,-181.0,0.04553480037014201,3.0,0.0,3.0,,15.0,802.27829,0.0,7.0,-181.0,0.5661239095449867
1759428082,3.0,0.0,3.0,3.0,3.087226,2.640231,35.0,-64.0,0.3946833660445076,3.0,0.0,3.0,3.0,0.253479,0.0,7.0,-181.0,0.016558473111988166,3.0,2.0,2.0,5.0,285.726652,0.0,7.0,-211.0,0.14554095427396846,3.0,0.0,3.0,3.0,2.67698,0.0,7.0,-181.0,0.04553480037014201,3.0,0.0,3.0,15.0,802.27829,0.0,7.0,-181.0,0.5661239095449867
1759428087,3.0,0.0,3.0,3.0,1.830143,1.991127,35.0,-63.0,0.398162362912017,3.0,2.0,3.0,3.0,0.604782,0.0,7.0,-181.0,0.014500312233004513,3.0,2.0,2.0,5.0,167.709693,0.0,7.0,-201.0,0.15021970723336392,3.0,2.0,3.0,3.0,4.122909,0.0,7.0,-181.0,0.05243065471548764,3.0,0.0,3.0,15.0,361.122914,0.0,7.0,-181.0,0.6129723641497962
1759428092,3.0,0.0,3.0,3.0,1.830143,1.991127,35.0,-63.0,0.36808110802702243,3.0,2.0,3.0,3.0,0.604782,0.0,7.0,-181.0,0.02255893426974971,3.0,2.0,2.0,5.0,167.709693,0.0,7.0,-201.0,0.16580615123210632,3.0,2.0,3.0,3.0,4.122909,0.0,7.0,-181.0,0.04585930147473789,3.0,0.0,3.0,15.0,361.122914,0.0,7.0,-181.0,0.6019353934442428
1759428097,3.0,0.0,3.0,3.0,1.830143,1.991127,35.0,-63.0,0.3728177622179284,3.0,2.0,3.0,3.0,0.604782,0.0,7.0,-181.0,0.02713978368604946,3.0,2.0,2.0,5.0,167.709693,0.0,7.0,-201.0,0.233160045944015,3.0,2.0,3.0,3.0,4.122909,0.0,7.0,-181.0,0.11549688532524131,3.0,0.0,3.0,15.0,361.122914,0.0,7.0,-181.0,0.6019353934442428
1759428102,3.0,0.0,3.0,3.0,1.830143,1.991127,35.0,-63.0,0.3684113434161591,3.0,2.0,3.0,3.0,0.604782,0.0,7.0,-181.0,0.034462119345511,3.0,2.0,2.0,5.0,167.709693,0.0,7.0,-201.0,0.2545658209723363,3.0,2.0,3.0,3.0,4.122909,0.0,7.0,-181.0,0.1294161890865518,3.0,0.0,3.0,15.0,361.122914,0.0,7.0,-181.0,0.5950117408455127
1759428107,3.0,0.0,3.0,3.0,1.830143,1.991127,35.0,-63.0,0.36970329064790797,3.0,2.0,3.0,3.0,0.604782,0.0,7.0,-181.0,0.037002398596619385,3.0,2.0,2.0,5.0,167.709693,0.0,7.0,-201.0,0.2561140860926402,3.0,2.0,3.0,3.0,4.122909,0.0,7.0,-181.0,0.1439218661983866,3.0,0.0,3.0,15.0,361.122914,0.0,7.0,-181.0,0.5885276522998383
1759428112,3.0,0.0,3.0,3.0,1.830143,1.991127,35.0,-63.0,0.3484044227540917,3.0,2.0,3.0,3.0,0.604782,0.0,7.0,-181.0,0.03833740290701314,3.0,2.0,2.0,5.0,167.709693,0.0,7.0,-201.0,0.25117565427905586,3.0,2.0,3.0,3.0,4.122909,0.0,7.0,-181.0,0.14365786681844084,3.0,0.0,3.0,15.0,361.122914,0.0,7.0,-181.0,0.5932690437369872
1759428117,3.0,0.0,3.0,3.0,2.284472,2.592354,35.0,-64.0,0.35715940045033445,3.0,0.0,3.0,3.0,0.848392,0.0,7.0,-181.0,0.03295935195687697,3.0,2.0,0.0,5.0,389.104982,0.0,7.0,-211.0,0.18484002188778795,3.0,2.0,2.0,4.0,22.84535,0.0,7.0,-191.0,0.1606811945262514,3.0,0.0,3.0,15.0,878.551217,0.0,7.0,-181.0,0.5774998582909106
